Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyExperienceRatio,PromotionFrequency,IncomePerYearExperience,SatisfactionScore,RoleTenureRatio
43,No,Travel_Rarely,Research & Development,6,4,Other,2,Male,2,4,Research Director,4,Divorced,16627,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0.047619047619047616,0.0,791.7619047619048,2.75,0.0
38,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Female,3,1,Research Scientist,1,Single,2619,3,No,17,3,4,0,8,3,2,0,0,0,0,0.0,0.0,327.375,2.5,0.0
43,No,Travel_Frequently,Research & Development,9,5,Medical,4,Male,3,2,Laboratory Technician,3,Divorced,5679,3,Yes,13,3,2,1,10,3,3,8,7,4,7,0.8,0.5,567.9,3.0,0.875
48,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,2,4,Manager,1,Married,15402,7,No,11,3,1,1,21,3,1,3,2,0,2,0.14285714285714285,0.0,733.4285714285714,1.75,0.6666666666666666
44,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,2,2,Human Resources,3,Single,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,0.2,0.0,598.5,2.5,1.0
34,No,Travel_Rarely,Sales,14,3,Technical Degree,3,Female,3,1,Sales Representative,3,Divorced,2579,1,Yes,18,3,4,2,8,3,3,8,2,0,6,1.0,0.0,322.375,3.25,0.25
27,Yes,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,1,Sales Representative,1,Divorced,3041,0,No,11,3,2,1,5,3,3,4,3,0,2,0.8,0.0,608.2,2.25,0.75
21,No,Travel_Rarely,Sales,22,1,Technical Degree,3,Male,3,1,Sales Representative,3,Single,3447,1,No,11,3,3,0,3,2,3,3,2,1,2,1.0,0.3333333333333333,1149.0,3.0,0.6666666666666666
44,No,Travel_Rarely,Research & Development,3,4,Other,4,Male,3,5,Manager,4,Married,19513,4,Yes,12,3,1,1,26,2,4,2,2,0,1,0.07692307692307693,0.0,750.5,3.25,1.0
22,No,Travel_Rarely,Research & Development,6,1,Medical,1,Male,3,1,Research Scientist,3,Married,2773,0,No,20,4,4,0,3,3,3,2,2,2,2,0.6666666666666666,1.0,924.3333333333334,2.75,1.0
33,No,Travel_Rarely,Sales,8,4,Marketing,3,Male,3,2,Sales Executive,3,Divorced,7104,0,No,12,3,4,0,6,3,3,5,0,1,2,0.8333333333333334,0.2,1184.0,3.25,0.0
32,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,3,2,Research Scientist,4,Married,6322,1,Yes,12,3,4,1,6,2,2,6,4,0,5,1.0,0.0,1053.6666666666667,2.75,0.6666666666666666
30,No,Travel_Frequently,Research & Development,3,3,Medical,3,Female,3,1,Research Scientist,3,Divorced,2083,1,No,20,4,3,1,1,2,3,1,0,0,0,1.0,0.0,2083.0,3.0,0.0
53,No,Travel_Rarely,Sales,1,1,Medical,4,Female,3,2,Sales Executive,1,Single,8381,7,No,20,4,4,0,18,2,4,14,7,8,10,0.7777777777777778,0.5714285714285714,465.6111111111111,3.25,0.5
34,No,Travel_Rarely,Research & Development,1,5,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2691,1,No,12,3,4,1,10,4,2,10,9,8,8,1.0,0.8,269.1,3.0,0.9
45,Yes,Travel_Frequently,Sales,26,4,Life Sciences,1,Female,3,2,Sales Executive,1,Married,4286,2,No,14,3,4,2,5,4,3,1,1,0,0,0.2,0.0,857.2,2.25,1.0
26,No,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,2659,1,Yes,13,3,3,1,3,2,3,3,2,0,2,1.0,0.0,886.3333333333334,3.25,0.6666666666666666
37,No,Travel_Rarely,Research & Development,3,3,Other,3,Male,3,3,Manufacturing Director,3,Married,9434,1,No,15,3,3,1,10,2,3,10,7,7,8,1.0,0.7,943.4,3.0,0.7
29,No,Travel_Rarely,Sales,3,2,Medical,2,Female,3,2,Sales Executive,3,Married,5561,1,No,14,3,1,1,6,5,2,6,0,1,2,1.0,0.16666666666666666,926.8333333333334,2.0,0.0
35,No,Travel_Rarely,Research & Development,6,4,Life Sciences,2,Male,1,2,Research Scientist,4,Single,6646,1,No,13,3,2,0,17,3,3,17,11,11,8,1.0,0.6470588235294118,390.94117647058823,2.75,0.6470588235294118
33,No,Travel_Frequently,Research & Development,6,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,7725,3,No,23,4,3,1,15,2,1,13,11,4,7,0.8666666666666667,0.3076923076923077,515.0,2.75,0.8461538461538461
54,No,Travel_Rarely,Human Resources,19,4,Medical,3,Male,3,3,Human Resources,2,Married,10725,2,No,15,3,3,1,16,1,4,9,7,7,1,0.5625,0.7777777777777778,670.3125,3.0,0.7777777777777778
36,No,Travel_Rarely,Research & Development,9,2,Medical,2,Male,2,2,Manufacturing Director,2,Divorced,8847,2,Yes,11,3,3,1,13,2,3,3,2,0,2,0.23076923076923078,0.0,680.5384615384615,2.5,0.6666666666666666
27,No,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,1,Research Scientist,4,Single,2045,0,No,13,3,4,0,5,0,3,4,2,1,1,0.8,0.25,409.0,3.0,0.5
20,Yes,Travel_Rarely,Research & Development,10,1,Medical,4,Male,3,1,Research Scientist,3,Single,1009,1,Yes,11,3,4,0,1,5,3,1,0,1,1,1.0,1.0,1009.0,3.5,0.0
33,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Male,3,1,Research Scientist,1,Single,3348,1,Yes,11,3,1,0,10,3,3,10,8,9,7,1.0,0.9,334.8,1.5,0.8
35,No,Non-Travel,Research & Development,3,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Married,1281,1,No,18,3,3,2,1,3,3,1,0,0,0,1.0,0.0,1281.0,3.0,0.0
23,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,4,1,Research Scientist,1,Married,2819,2,No,16,3,1,1,5,3,4,3,2,0,2,0.6,0.0,563.8,1.75,0.6666666666666666
25,No,Travel_Rarely,Sales,8,3,Life Sciences,4,Male,4,2,Sales Executive,2,Married,4851,0,No,22,4,3,1,4,4,3,3,2,1,2,0.75,0.3333333333333333,1212.75,3.0,0.6666666666666666
38,No,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Executive,4,Single,4028,0,No,20,4,1,0,8,2,3,7,7,0,5,0.875,0.0,503.5,3.0,1.0
29,No,Travel_Frequently,Research & Development,1,4,Life Sciences,2,Male,1,1,Research Scientist,4,Divorced,2720,1,No,18,3,4,1,10,5,3,10,7,2,8,1.0,0.2,272.0,3.25,0.7
48,No,Travel_Rarely,Sales,2,1,Marketing,2,Male,4,2,Sales Executive,2,Married,8120,3,No,12,3,4,0,12,3,3,2,2,2,2,0.16666666666666666,1.0,676.6666666666666,2.75,1.0
27,No,Travel_Frequently,Sales,3,1,Medical,4,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,4,2,2,6,3,3,6,5,0,4,1.0,0.0,774.5,3.25,0.8333333333333334
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,4680,3,No,17,3,1,0,4,2,3,1,0,0,0,0.25,0.0,1170.0,3.0,0.0
50,No,Travel_Rarely,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,3,3,20,3,3,20,8,3,8,1.0,0.15,161.05,3.25,0.4
34,No,Travel_Rarely,Research & Development,9,3,Medical,4,Female,2,3,Healthcare Representative,2,Single,8621,1,No,14,3,2,0,9,3,4,8,7,7,7,0.8888888888888888,0.875,957.8888888888889,3.0,0.875
24,Yes,Travel_Rarely,Sales,3,2,Life Sciences,1,Female,3,2,Sales Executive,3,Single,4577,9,No,14,3,1,0,4,3,3,2,2,2,0,0.5,1.0,1144.25,2.0,1.0
39,No,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,4553,1,No,11,3,1,0,20,4,3,20,7,11,10,1.0,0.55,227.65,2.75,0.35
32,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,2,Sales Executive,4,Single,5396,1,No,12,3,4,0,10,2,2,10,7,0,8,1.0,0.0,539.6,3.5,0.7
50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,3,Yes,14,3,1,1,18,4,3,4,3,1,3,0.2222222222222222,0.25,377.55555555555554,2.25,0.75
38,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,2,Healthcare Representative,4,Single,7625,0,No,13,3,3,0,10,4,2,9,7,1,8,0.9,0.1111111111111111,762.5,2.75,0.7777777777777778
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,7412,1,No,11,3,4,0,9,3,3,9,7,0,7,1.0,0.0,823.5555555555555,2.75,0.7777777777777778
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,3,No,15,3,4,0,10,6,3,7,7,7,7,0.7,1.0,1115.9,3.5,1.0
47,No,Travel_Rarely,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,4960,2,No,12,3,4,0,20,2,3,7,7,1,7,0.35,0.14285714285714285,248.0,3.0,1.0
40,No,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,5,Yes,21,4,3,1,20,2,3,18,13,1,12,0.9,0.05555555555555555,523.75,2.75,0.7222222222222222
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,14814,3,No,19,3,3,0,32,3,3,5,1,1,3,0.15625,0.2,462.9375,3.0,0.2
41,No,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,2,5,Manager,4,Divorced,19141,3,No,15,3,2,3,23,2,2,21,6,12,6,0.9130434782608695,0.5714285714285714,832.2173913043479,2.5,0.2857142857142857
60,No,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,2,Sales Executive,1,Single,5405,8,No,14,3,4,0,10,1,3,2,2,2,2,0.2,1.0,540.5,2.25,1.0
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,8793,1,No,21,4,3,2,9,4,2,9,7,1,7,1.0,0.1111111111111111,977.0,2.5,0.7777777777777778
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,2,5,Manager,3,Married,19189,1,No,12,3,2,1,22,3,3,22,7,2,10,1.0,0.09090909090909091,872.2272727272727,3.0,0.3181818181818182
50,No,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,7,No,15,3,4,1,4,2,3,2,2,2,2,0.5,1.0,968.75,3.25,1.0
28,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,4,0,10,4,3,7,7,3,7,0.7,0.42857142857142855,221.6,2.5,1.0
36,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,9,No,14,3,1,1,10,2,3,8,7,0,5,0.8,0.0,1171.3,1.5,0.875
38,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,7861,4,Yes,14,3,4,0,10,4,4,1,0,0,0,0.1,0.0,786.1,3.5,0.0
44,No,Non-Travel,Research & Development,24,3,Medical,1,Male,1,1,Laboratory Technician,3,Single,3708,2,No,14,3,3,0,9,5,3,5,2,1,4,0.5555555555555556,0.2,412.0,2.5,0.4
47,No,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0.7857142857142857,0.5,491.7857142857143,3.25,0.09090909090909091
30,No,Travel_Rarely,Sales,27,5,Marketing,3,Male,3,2,Sales Executive,4,Divorced,5304,7,No,23,4,4,1,10,2,2,8,7,7,7,0.8,0.875,530.4,3.25,0.875
29,No,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,11,3,3,0,1,6,3,1,0,0,0,1.0,0.0,2642.0,3.0,0.0
42,Yes,Travel_Frequently,Research & Development,19,3,Medical,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Yes,12,3,4,0,7,2,3,2,2,2,2,0.2857142857142857,1.0,394.14285714285717,3.25,1.0
43,No,Travel_Frequently,Sales,15,3,Life Sciences,4,Male,2,2,Sales Executive,4,Married,6804,3,No,18,3,3,1,7,5,3,2,2,2,2,0.2857142857142857,1.0,972.0,3.5,1.0
34,No,Travel_Rarely,Research & Development,8,2,Medical,2,Female,3,2,Healthcare Representative,3,Single,6142,3,No,11,3,4,0,10,2,3,5,1,4,3,0.5,0.8,614.2,3.0,0.2
23,No,Travel_Rarely,Research & Development,9,1,Medical,2,Male,3,1,Laboratory Technician,1,Married,2500,1,No,14,3,4,1,5,2,4,4,3,0,2,0.8,0.0,500.0,2.75,0.75
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,4,2,Human Resources,2,Married,6389,9,No,15,3,3,1,12,3,1,8,3,3,6,0.6666666666666666,0.375,532.4166666666666,2.25,0.375
56,No,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,0,30,1,2,10,7,1,1,0.3333333333333333,0.1,370.1,3.0,0.7
40,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,0,Yes,20,4,4,0,5,2,2,4,2,2,3,0.8,0.5,468.4,3.5,0.5
27,No,Travel_Rarely,Research & Development,7,3,Medical,4,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,3,1,0,9,2,1,7,6,0,7,0.7777777777777778,0.0,756.7777777777778,1.75,0.8571428571428571
29,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,2297,1,No,14,3,4,2,2,2,3,2,2,2,2,1.0,1.0,1148.5,3.25,1.0
53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,2450,2,No,17,3,4,0,19,4,3,2,2,2,2,0.10526315789473684,1.0,128.94736842105263,3.75,1.0
35,No,Non-Travel,Research & Development,2,4,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,5093,2,No,11,3,1,1,16,2,4,1,0,0,0,0.0625,0.0,318.3125,2.5,0.0
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,5309,1,No,15,3,4,2,10,2,3,10,8,4,7,1.0,0.4,530.9,3.0,0.8
38,No,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,3057,6,Yes,13,3,2,1,6,0,1,1,0,0,1,0.16666666666666666,0.0,509.5,2.5,0.0
34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,5121,3,No,14,3,3,1,7,3,3,0,0,0,0,0.0,0.0,731.5714285714286,2.25,0.0
52,No,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Manager,1,Married,16856,1,No,11,3,1,0,34,3,4,34,6,1,16,1.0,0.029411764705882353,495.7647058823529,2.25,0.17647058823529413
33,Yes,Travel_Rarely,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,4,Single,2686,1,Yes,13,3,3,0,10,2,2,10,9,7,8,1.0,0.7,268.6,3.25,0.9
25,No,Travel_Rarely,Sales,26,1,Medical,3,Female,3,2,Sales Executive,4,Single,6180,1,No,23,4,2,0,6,5,2,6,5,1,4,1.0,0.16666666666666666,1030.0,2.75,0.8333333333333334
45,No,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6632,0,No,13,3,1,0,9,3,3,8,7,3,1,0.8888888888888888,0.375,736.8888888888889,2.25,0.875
23,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,4,1,Research Scientist,3,Single,3505,1,No,18,3,4,0,2,3,3,2,2,0,2,1.0,0.0,1752.5,2.75,1.0
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,2,Female,4,2,Sales Executive,3,Single,6397,4,Yes,12,3,4,0,8,2,3,5,4,1,3,0.625,0.2,799.625,3.0,0.8
34,No,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Executive,4,Single,6274,1,No,22,4,3,0,6,5,3,6,5,1,4,1.0,0.16666666666666666,1045.6666666666667,3.5,0.8333333333333334
55,Yes,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,5,Manager,1,Married,19859,5,Yes,13,3,4,1,24,2,3,5,2,1,4,0.20833333333333334,0.2,827.4583333333334,3.0,0.4
36,No,Non-Travel,Sales,8,4,Life Sciences,1,Male,2,3,Sales Executive,1,Single,7587,1,No,15,3,2,0,10,1,3,10,7,0,9,1.0,0.0,758.7,1.75,0.7
52,No,Non-Travel,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,4258,0,No,18,3,1,1,5,3,3,4,3,1,2,0.8,0.25,851.6,3.0,0.75
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,1,1,Laboratory Technician,4,Divorced,4364,3,No,14,3,1,1,5,2,3,2,2,2,0,0.4,1.0,872.8,2.25,1.0
29,No,Travel_Rarely,Research & Development,27,3,Medical,2,Female,3,2,Healthcare Representative,3,Married,4335,4,No,12,3,1,1,11,3,2,8,7,1,1,0.7272727272727273,0.125,394.09090909090907,2.0,0.875
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,4,Male,2,2,Sales Executive,1,Single,5326,6,No,17,3,3,0,6,2,2,4,3,1,2,0.6666666666666666,0.25,887.6666666666666,2.5,0.75
34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,1,Research Scientist,4,Single,3280,2,No,16,3,3,0,10,2,3,4,2,1,3,0.4,0.25,328.0,3.0,0.5
54,No,Travel_Rarely,Research & Development,19,4,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,5485,9,Yes,11,3,2,2,9,4,3,5,3,1,4,0.5555555555555556,0.2,609.4444444444445,2.5,0.6
27,No,Travel_Frequently,Sales,8,1,Marketing,3,Male,3,2,Sales Executive,4,Married,4342,0,No,19,3,2,1,5,3,3,4,2,1,1,0.8,0.25,868.4,3.0,0.5
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,4,Female,3,1,Research Scientist,1,Divorced,2782,0,Yes,13,3,2,2,6,3,2,5,3,4,3,0.8333333333333334,0.8,463.6666666666667,2.25,0.6
38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,12,3,4,0,17,2,3,15,7,4,12,0.8823529411764706,0.26666666666666666,351.7647058823529,2.25,0.4666666666666667
34,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,2,1,Research Scientist,1,Single,4381,1,No,11,3,3,0,6,3,3,6,5,1,3,1.0,0.16666666666666666,730.1666666666666,2.5,0.8333333333333334
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2572,1,No,16,3,2,1,3,1,2,3,2,0,2,1.0,0.0,857.3333333333334,2.25,0.6666666666666666
30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,3833,3,No,21,4,3,2,7,2,3,2,2,0,2,0.2857142857142857,0.0,547.5714285714286,3.25,1.0
40,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,4244,1,No,24,4,4,1,8,2,3,8,7,3,7,1.0,0.375,530.5,3.0,0.875
34,No,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,2,Sales Executive,1,Married,6500,5,No,17,3,2,1,6,1,3,3,2,1,2,0.5,0.3333333333333333,1083.3333333333333,2.25,0.6666666666666666
42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,2,Male,3,5,Manager,4,Divorced,18430,1,No,13,3,2,1,24,4,2,24,7,14,9,1.0,0.5833333333333334,767.9166666666666,2.5,0.2916666666666667
23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,4,1,Laboratory Technician,1,Married,1601,1,Yes,21,4,3,2,1,2,3,0,0,0,0,0.0,0.0,1601.0,2.5,0.0
24,No,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,2,1,Laboratory Technician,2,Divorced,2694,1,No,11,3,3,3,1,4,3,1,0,0,0,1.0,0.0,2694.0,2.75,0.0
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,0.5555555555555556,0.2,349.8888888888889,3.0,0.4
50,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,5,No,16,3,4,0,30,3,3,4,3,0,3,0.13333333333333333,0.0,587.9666666666667,3.25,0.75
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Laboratory Technician,1,Married,2319,1,Yes,11,3,4,1,1,1,3,1,0,0,0,1.0,0.0,2319.0,2.5,0.0
33,No,Travel_Rarely,Research & Development,7,3,Medical,3,Male,3,3,Research Director,3,Married,11691,0,No,11,3,4,0,14,3,4,13,9,3,7,0.9285714285714286,0.23076923076923078,835.0714285714286,3.5,0.6923076923076923
33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,5324,5,No,15,3,3,0,6,3,3,3,2,0,2,0.5,0.0,887.3333333333334,2.0,0.6666666666666666
47,No,Travel_Rarely,Research & Development,2,2,Other,3,Female,3,4,Manager,4,Married,16752,1,Yes,11,3,3,1,26,3,2,26,14,3,0,1.0,0.11538461538461539,644.3076923076923,3.0,0.5384615384615384
36,No,Travel_Rarely,Research & Development,1,3,Other,3,Female,3,2,Manufacturing Director,2,Married,5228,0,No,15,3,1,1,10,2,3,9,7,0,5,0.9,0.0,522.8,2.25,0.7777777777777778
29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2700,1,No,24,4,3,1,10,3,3,10,7,0,7,1.0,0.0,270.0,3.0,0.7
58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,5,Research Director,2,Single,19246,7,Yes,12,3,4,0,40,2,3,31,15,13,8,0.775,0.41935483870967744,481.15,3.25,0.4838709677419355
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,4,1,Research Scientist,3,Single,2506,3,No,13,3,3,0,7,0,3,2,2,2,2,0.2857142857142857,1.0,358.0,3.25,1.0
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6062,9,Yes,13,3,4,1,8,4,3,4,3,0,2,0.5,0.0,757.75,3.75,0.75
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,1,Research Scientist,3,Single,4382,6,No,17,3,4,0,5,3,2,2,2,2,1,0.4,1.0,876.4,3.0,1.0
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,3,Male,3,1,Human Resources,2,Married,2143,4,No,13,3,2,1,8,2,3,5,2,0,4,0.625,0.0,267.875,2.5,0.4
32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,2,Manufacturing Director,3,Married,6162,1,No,12,3,3,1,14,3,3,14,13,6,8,1.0,0.42857142857142855,440.14285714285717,3.0,0.9285714285714286
40,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,5094,6,No,14,3,4,0,10,6,3,1,0,0,0,0.1,0.0,509.4,2.75,0.0
30,No,Travel_Rarely,Research & Development,2,3,Medical,3,Female,2,2,Manufacturing Director,4,Single,6877,5,Yes,24,4,2,0,12,4,2,0,0,0,0,0.0,0.0,573.0833333333334,2.75,0.0
45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Research Scientist,3,Single,2274,1,No,14,3,4,0,1,3,3,1,0,0,0,1.0,0.0,2274.0,3.0,0.0
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2,Male,3,2,Manufacturing Director,2,Married,4434,1,No,13,3,4,1,10,3,2,9,8,7,8,0.9,0.7777777777777778,443.4,2.5,0.8888888888888888
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,Male,2,2,Healthcare Representative,1,Divorced,6288,2,No,15,3,3,1,13,3,2,4,3,1,2,0.3076923076923077,0.25,483.6923076923077,1.75,0.75
34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,3,Female,2,1,Research Scientist,4,Single,2553,1,No,16,3,3,0,6,3,3,5,2,1,3,0.8333333333333334,0.2,425.5,3.25,0.4
49,Yes,Travel_Rarely,Sales,11,3,Marketing,3,Female,3,3,Sales Executive,4,Married,7654,1,No,18,3,1,2,9,3,4,9,8,7,7,1.0,0.7777777777777778,850.4444444444445,3.0,0.8888888888888888
55,Yes,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Executive,4,Single,5160,4,No,16,3,3,0,12,3,2,9,7,7,3,0.75,0.7777777777777778,430.0,3.0,0.7777777777777778
43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,2,Male,3,4,Research Director,1,Married,17159,6,No,24,4,3,1,22,3,3,4,1,1,0,0.18181818181818182,0.25,779.9545454545455,2.25,0.25
27,No,Travel_Rarely,Research & Development,5,1,Technical Degree,3,Male,2,3,Research Director,4,Divorced,12808,1,Yes,16,3,2,1,9,3,3,9,8,0,8,1.0,0.0,1423.111111111111,3.0,0.8888888888888888
35,No,Travel_Rarely,Research & Development,7,3,Other,3,Male,3,3,Manufacturing Director,3,Single,10221,3,No,21,4,2,0,17,3,4,8,5,1,6,0.47058823529411764,0.125,601.2352941176471,3.0,0.625
28,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,2,Sales Executive,2,Married,4779,1,Yes,20,4,1,0,8,2,3,8,7,7,5,1.0,0.875,597.375,2.0,0.875
34,No,Travel_Rarely,Human Resources,3,2,Human Resources,3,Male,3,1,Human Resources,4,Married,3737,0,No,19,3,3,1,4,1,1,3,2,0,2,0.75,0.0,934.25,2.75,0.6666666666666666
26,Yes,Travel_Frequently,Research & Development,5,2,Medical,3,Female,2,1,Research Scientist,3,Married,2366,1,Yes,14,3,1,1,8,2,3,8,7,1,7,1.0,0.125,295.75,2.5,0.875
27,No,Non-Travel,Research & Development,3,3,Medical,4,Male,3,1,Research Scientist,4,Married,1706,1,No,11,3,3,3,0,6,2,0,0,0,0,0.0,0.0,1706.0,3.25,0.0
51,No,Travel_Rarely,Sales,26,4,Marketing,1,Female,3,4,Manager,3,Married,16307,2,No,14,3,3,1,29,2,2,20,6,4,17,0.6896551724137931,0.2,562.3103448275862,2.25,0.3
44,No,Travel_Rarely,Research & Development,4,3,Medical,4,Male,3,2,Healthcare Representative,2,Single,5933,9,No,12,3,4,0,10,2,2,5,2,2,3,0.5,0.4,593.3,3.0,0.4
25,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,4,1,Research Scientist,1,Single,3424,7,No,13,3,3,0,6,3,2,4,3,0,1,0.6666666666666666,0.0,570.6666666666666,1.75,0.75
